2020-09-04 09:34:04,049 [ 1] INFO  Unity: LoadingManager start
2020-09-04 09:34:17,640 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:17,722 [ 1] INFO  Unity: SetDrirection:(61, -79, 0)
2020-09-04 09:34:17,723 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:17,805 [ 1] INFO  Unity: SetDrirection:(46, -89, 0)
2020-09-04 09:34:17,805 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:17,904 [ 1] INFO  Unity: SetDrirection:(27, -96, 0)
2020-09-04 09:34:17,905 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:17,987 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:34:17,988 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:17,989 [ 1] INFO  Unity: SetDrirection:(10, -100, 0)
2020-09-04 09:34:17,990 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:18,103 [ 1] INFO  Unity: SetDrirection:(-9, -100, 0)
2020-09-04 09:34:18,103 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:18,765 [ 1] INFO  Unity: SetDrirection:(-28, -96, 0)
2020-09-04 09:34:18,766 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:18,898 [ 1] INFO  Unity: SetDrirection:(-45, -89, 0)
2020-09-04 09:34:18,899 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:19,561 [ 1] INFO  Unity: SetDrirection:(-60, -80, 0)
2020-09-04 09:34:19,562 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:19,744 [ 1] INFO  Unity: SetDrirection:(-74, -67, 0)
2020-09-04 09:34:19,745 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:20,954 [ 1] INFO  Unity: SetPosition
2020-09-04 09:34:20,955 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:22,383 [ 1] INFO  Unity: SetDrirection:(-85, -52, 0)
2020-09-04 09:34:22,384 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:22,481 [ 1] INFO  Unity: SetDrirection:(-94, -34, 0)
2020-09-04 09:34:22,482 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:22,581 [ 1] INFO  Unity: SetDrirection:(-99, -14, 0)
2020-09-04 09:34:22,582 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:22,681 [ 1] INFO  Unity: Stop
2020-09-04 09:34:22,682 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:22,683 [ 1] INFO  Unity: SetDrirection:(-100, 7, 0)
2020-09-04 09:34:22,683 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:22,781 [ 1] INFO  Unity: SetDrirection:(-96, 27, 0)
2020-09-04 09:34:22,782 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:22,880 [ 1] INFO  Unity: SetDrirection:(-89, 45, 0)
2020-09-04 09:34:22,881 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:23,029 [ 1] INFO  Unity: SetDrirection:(-80, 60, 0)
2020-09-04 09:34:23,030 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:39,837 [ 1] INFO  Unity: 奥德里奇
2020-09-04 09:34:39,905 [ 1] INFO  Unity: TestManager.OnNpcInvokeShop：npc:[4:奥德里奇],type:Functional,func:InvokeShop
2020-09-04 09:34:48,901 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:34:48,902 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:49,701 [ 1] INFO  Unity: Stop
2020-09-04 09:34:49,702 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:49,801 [ 1] INFO  Unity: SetDrirection:(-67, 74, 0)
2020-09-04 09:34:49,802 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:50,598 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:34:50,599 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:34:51,282 [ 1] INFO  Unity: Stop
2020-09-04 09:34:51,283 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:34:51,812 [ 1] INFO  Unity: 奥德里奇
2020-09-04 09:34:52,393 [ 1] INFO  Unity: TestManager.OnNpcInvokeShop：npc:[4:奥德里奇],type:Functional,func:InvokeShop
2020-09-04 09:35:07,647 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:35:07,648 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:08,677 [ 1] INFO  Unity: SetPosition
2020-09-04 09:35:08,678 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:09,040 [ 1] INFO  Unity: SetDrirection:(-53, 85, 0)
2020-09-04 09:35:09,041 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:09,172 [ 1] INFO  Unity: SetDrirection:(-37, 93, 0)
2020-09-04 09:35:09,173 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:09,272 [ 1] INFO  Unity: SetDrirection:(-20, 98, 0)
2020-09-04 09:35:09,273 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:09,421 [ 1] INFO  Unity: SetDrirection:(-3, 100, 0)
2020-09-04 09:35:09,422 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:13,051 [ 1] INFO  Unity: SetDrirection:(-22, 97, 0)
2020-09-04 09:35:13,052 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:13,181 [ 1] INFO  Unity: SetDrirection:(-40, 92, 0)
2020-09-04 09:35:13,182 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:14,342 [ 1] INFO  Unity: SetPosition
2020-09-04 09:35:14,343 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:15,070 [ 1] INFO  Unity: SetDrirection:(-23, 97, 0)
2020-09-04 09:35:15,072 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:15,186 [ 1] INFO  Unity: SetDrirection:(-5, 100, 0)
2020-09-04 09:35:15,188 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:17,026 [ 1] INFO  Unity: Stop
2020-09-04 09:35:17,027 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:17,592 [ 1] INFO  Unity: 埃布尔
2020-09-04 09:35:18,073 [ 1] INFO  Unity: TestManager.OnNpcInvokeShop：npc:[2:埃布尔],type:Functional,func:InvokeShop
2020-09-04 09:35:19,816 [ 1] INFO  Unity: MoveBack
2020-09-04 09:35:19,817 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:-300
2020-09-04 09:35:20,677 [ 1] INFO  Unity: Stop
2020-09-04 09:35:20,678 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:20,679 [ 1] INFO  Unity: SetDrirection:(13, 99, 0)
2020-09-04 09:35:20,680 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:20,809 [ 1] INFO  Unity: SetDrirection:(32, 95, 0)
2020-09-04 09:35:20,810 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:20,910 [ 1] INFO  Unity: SetDrirection:(50, 87, 0)
2020-09-04 09:35:20,911 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:20,992 [ 1] INFO  Unity: SetDrirection:(64, 77, 0)
2020-09-04 09:35:20,993 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:21,074 [ 1] INFO  Unity: SetDrirection:(77, 64, 0)
2020-09-04 09:35:21,075 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:21,173 [ 1] INFO  Unity: SetDrirection:(88, 47, 0)
2020-09-04 09:35:21,174 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:21,257 [ 1] INFO  Unity: SetDrirection:(95, 31, 0)
2020-09-04 09:35:21,258 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:21,274 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:35:21,275 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:21,373 [ 1] INFO  Unity: SetDrirection:(99, 12, 0)
2020-09-04 09:35:21,374 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:21,937 [ 1] INFO  Unity: SetDrirection:(100, -6, 0)
2020-09-04 09:35:21,938 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:22,102 [ 1] INFO  Unity: SetDrirection:(97, -26, 0)
2020-09-04 09:35:22,104 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:22,202 [ 1] INFO  Unity: SetDrirection:(89, -45, 0)
2020-09-04 09:35:22,203 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:22,319 [ 1] INFO  Unity: SetDrirection:(80, -60, 0)
2020-09-04 09:35:22,320 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:24,123 [ 1] INFO  Unity: SetDrirection:(68, -73, 0)
2020-09-04 09:35:24,124 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:25,700 [ 1] INFO  Unity: Stop
2020-09-04 09:35:25,701 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:26,827 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:35:26,828 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:35:27,340 [ 1] INFO  Unity: Stop
2020-09-04 09:35:27,341 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:35:28,070 [ 1] INFO  Unity: 莉莉丝
2020-09-04 09:37:39,458 [ 1] INFO  Unity: SetDrirection:(81, -58, 0)
2020-09-04 09:37:39,459 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:39,558 [ 1] INFO  Unity: SetDrirection:(91, -41, 0)
2020-09-04 09:37:39,559 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:39,646 [ 1] INFO  Unity: SetDrirection:(97, -24, 0)
2020-09-04 09:37:39,647 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:39,746 [ 1] INFO  Unity: SetDrirection:(100, -5, 0)
2020-09-04 09:37:39,747 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:39,796 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:37:39,798 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:39,880 [ 1] INFO  Unity: SetDrirection:(99, 13, 0)
2020-09-04 09:37:39,881 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:40,758 [ 1] INFO  Unity: SetDrirection:(95, 31, 0)
2020-09-04 09:37:40,759 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:40,874 [ 1] INFO  Unity: SetDrirection:(87, 49, 0)
2020-09-04 09:37:40,875 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:40,991 [ 1] INFO  Unity: SetDrirection:(75, 66, 0)
2020-09-04 09:37:40,992 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:41,090 [ 1] INFO  Unity: SetDrirection:(60, 80, 0)
2020-09-04 09:37:41,091 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:41,172 [ 1] INFO  Unity: SetDrirection:(45, 89, 0)
2020-09-04 09:37:41,173 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:41,256 [ 1] INFO  Unity: SetDrirection:(29, 96, 0)
2020-09-04 09:37:41,257 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:41,339 [ 1] INFO  Unity: SetDrirection:(12, 99, 0)
2020-09-04 09:37:41,340 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:41,438 [ 1] INFO  Unity: SetDrirection:(-6, 100, 0)
2020-09-04 09:37:41,439 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:43,992 [ 1] INFO  Unity: Stop
2020-09-04 09:37:43,993 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:57,467 [ 1] INFO  Unity: MoveBack
2020-09-04 09:37:57,469 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:-300
2020-09-04 09:37:58,328 [ 1] INFO  Unity: Stop
2020-09-04 09:37:58,338 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:58,382 [ 1] INFO  Unity: SetDrirection:(15, 99, 0)
2020-09-04 09:37:58,383 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:58,481 [ 1] INFO  Unity: SetDrirection:(35, 94, 0)
2020-09-04 09:37:58,482 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:58,564 [ 1] INFO  Unity: SetDrirection:(51, 86, 0)
2020-09-04 09:37:58,565 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:58,664 [ 1] INFO  Unity: SetDrirection:(67, 74, 0)
2020-09-04 09:37:58,665 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:37:58,747 [ 1] INFO  Unity: MoVeForward
2020-09-04 09:37:58,748 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:58,813 [ 1] INFO  Unity: SetDrirection:(80, 61, 0)
2020-09-04 09:37:58,813 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:300
2020-09-04 09:37:59,861 [ 1] INFO  Unity: Stop
2020-09-04 09:37:59,862 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:00,575 [ 1] INFO  Unity: 多丽丝
2020-09-04 09:38:00,990 [ 1] INFO  Unity: TestManager.OnNpcInvokeInsrance：npc:[3:多丽丝],type:Functional,func:InvokeInsrance
2020-09-04 09:38:04,093 [ 1] INFO  Unity: 多丽丝
2020-09-04 09:38:04,110 [ 1] INFO  Unity: TestManager.OnNpcInvokeInsrance：npc:[3:多丽丝],type:Functional,func:InvokeInsrance
2020-09-04 09:38:05,856 [ 1] INFO  Unity: 多丽丝
2020-09-04 09:38:07,814 [ 1] INFO  Unity: 多丽丝
2020-09-04 09:38:07,831 [ 1] INFO  Unity: TestManager.OnNpcInvokeInsrance：npc:[3:多丽丝],type:Functional,func:InvokeInsrance
2020-09-04 09:38:09,505 [ 1] INFO  Unity: MoveBack
2020-09-04 09:38:09,506 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:-300
2020-09-04 09:38:10,600 [ 1] INFO  Unity: Stop
2020-09-04 09:38:10,601 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:10,733 [ 1] INFO  Unity: SetDrirection:(67, 74, 0)
2020-09-04 09:38:10,734 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:10,834 [ 1] INFO  Unity: SetDrirection:(51, 86, 0)
2020-09-04 09:38:10,834 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:10,931 [ 1] INFO  Unity: SetDrirection:(32, 95, 0)
2020-09-04 09:38:10,932 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,031 [ 1] INFO  Unity: SetDrirection:(12, 99, 0)
2020-09-04 09:38:11,031 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,114 [ 1] INFO  Unity: SetDrirection:(-6, 100, 0)
2020-09-04 09:38:11,115 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,213 [ 1] INFO  Unity: SetDrirection:(-26, 96, 0)
2020-09-04 09:38:11,214 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,296 [ 1] INFO  Unity: SetDrirection:(-43, 90, 0)
2020-09-04 09:38:11,297 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,395 [ 1] INFO  Unity: SetDrirection:(-61, 80, 0)
2020-09-04 09:38:11,396 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
2020-09-04 09:38:11,513 [ 1] INFO  Unity: SetDrirection:(-75, 66, 0)
2020-09-04 09:38:11,514 [ 1] INFO  Unity: MapEntityUpdataResqust:Id:4Pos:SkillBridge.Message.NVector3Dir:SkillBridge.Message.NVector3Spd:0
